id,category_id,question_code,question_number,question_text,check_box,block_number,block_text,option_select,option_code,option_text,response_message,companion_advice,tone_tag,next_question_id,version,created_at
309,3,3_30,30,What do you want to happen next time?,True,6,Fitting In & Left Out,A,3_27_A,"A. If it’s real, include me. If not, I’m good.",A. That’s not neediness—it’s discernment. You’re not asking for a seat—you’re asking for sincerity.,Being included out of habit isn’t the goal. Real connection doesn’t feel like charity—it feels like you matter.,,,1,2025-10-07 16:30:47.163020
310,3,3_30,30,What do you want to happen next time?,True,6,Fitting In & Left Out,B,3_27_B,B. I want to speak up instead of going quiet.,B. Naming what hurt takes more courage than staying cool.,"Next time, try one line. “Hey, that kinda stung.” Not a speech. Just the truth, delivered calm and clear.",,,1,2025-10-07 16:30:47.192827
311,3,3_30,30,What do you want to happen next time?,True,6,Fitting In & Left Out,C,3_27_C,C. I’ll bring someone in—nobody should feel left out.,C. That’s turning pain into power. You’re building what you needed.,Be the one who makes room. Even one invitation can flip someone’s whole day.,,,1,2025-10-07 16:30:47.222587
312,3,3_30,30,What do you want to happen next time?,True,6,Fitting In & Left Out,D,3_27_D,"D. I pull up on a pony like, “Y’all miss me or what?”",D. We love a main-character entrance.,But real glow-ups aren’t about revenge—they’re about knowing your worth and showing up light anyway.,,,1,2025-10-07 16:30:47.253914
313,3,3_30,30,What do you want to happen next time?,True,6,Fitting In & Left Out,OTHER,3_27_OTHER,Something else I’m hoping for:,,,,,1,2025-10-07 16:30:47.284690
314,3,3_31,31,"Left out? Okay. Now watch me choose my character arc.  When you’re left out, what kind of person do you want to be anyway?",True,6,Fitting In & Left Out,A,3_28_A,A. I want to stay kind—even when it stings.,A. That’s strength without noise. Kindness under pressure is real power.,You don’t need to match their energy—you set your own.,,,1,2025-10-07 16:30:47.314208
315,3,3_31,31,"When you’re left out, what kind of person do you want to be anyway?",True,6,Fitting In & Left Out,B,3_28_B,B. I go find my people. Real ones.,B. You’re not begging to belong—you’re looking for better.,Sometimes the right people show up once you stop chasing the wrong ones.,,,1,2025-10-07 16:30:47.345450
316,3,3_31,31,"When you’re left out, what kind of person do you want to be anyway?",True,6,Fitting In & Left Out,C,3_28_C,C. I admit it hurt. That’s how I heal.,C. That honesty is rare. Most people hide the bruise and call it healing.,You’re allowed to care without crumbling. That’s what makes you solid.,,,1,2025-10-07 16:30:47.375106
355,4,4_1,1,How much time do you usually spend online each day (outside of schoolwork)?,False,1,Online Life,B,4_1_B,B. 1–3 hours,,,,,1,2025-10-07 16:30:48.560119
317,3,3_31,31,"When you’re left out, what kind of person do you want to be anyway?",True,6,Fitting In & Left Out,D,3_28_D,D. I get rich and buy the playground. With snacks.🤪,"D. Sure, revenge via real estate is tempting.",But the real power move? Being someone others feel lucky to know—no money needed.,,,1,2025-10-07 16:30:47.406469
318,3,3_31,31,"When you’re left out, what kind of person do you want to be anyway?",True,6,Fitting In & Left Out,OTHER,3_28_OTHER,Also this:,,,,,1,2025-10-07 16:30:47.436064
319,3,3_32,32,Sometimes fitting in costs more than it’s worth.  Have you ever gone along with something that didn’t feel right to you—just to fit in?,False,6,Fitting In & Left Out,A,3_31_A,"A. Yeah… I did it, and felt gross after.",A. That regret is real—and it shows you have values worth protecting.,"Every time you notice it, you strengthen the part of you that stands taller next time. That’s real growth.",Regret,,1,2025-10-07 16:30:47.467663
320,3,3_32,32,Have you ever gone along with something that didn’t feel right to you—just to fit in?,False,6,Fitting In & Left Out,B,3_31_B,"B. I didn’t want to, but saying “no” felt harder.",B. It’s hard to stand alone when it feels like everyone else is doing it. That doesn’t mean your voice is weak—it means the pressure was loud.,Your real voice is still there. Even a quiet “no” inside matters—and you can listen to it more next time.,Numb/Normalizing,,1,2025-10-07 16:30:47.497903
321,3,3_32,32,Have you ever gone along with something that didn’t feel right to you—just to fit in?,False,6,Fitting In & Left Out,C,3_31_C,"C. Nope. If it feels off, I’m out. Even if it’s awkward.",C. Staying true when it’s lonely is real strength—not everyone can do that.,"Every time you trust your gut, you make it stronger. You’re not just surviving—you’re leading yourself.",Pride in Resistance,,1,2025-10-07 16:30:47.528313
322,3,3_32,32,Have you ever gone along with something that didn’t feel right to you—just to fit in?,False,6,Fitting In & Left Out,OTHER,3_31_OTHER,Something else I did or felt:,,,,,1,2025-10-07 16:30:47.559209
323,3,3_33,33,What do you do when you don’t want to go along with what your friends are doing?,False,6,Fitting In & Left Out,A,3_32_A,"A. I act chill and joke about it, but lowkey it gets to me.",A. You’re holding your line—but also holding your breath. That’s a lot to carry silently.,Hiding hurt doesn’t erase it. Jokes and chill vibes can’t carry that weight forever. You deserve to be chosen out loud—not just tolerated in silence.,soft-mask,,1,2025-10-07 16:30:47.589441
324,3,3_33,33,What do you do when you don’t want to go along with what your friends are doing?,False,6,Fitting In & Left Out,B,3_32_B,B. I just say it—I’d rather be real than carry it.,B. Speaking up means you believe your boundaries matter. That’s not attitude—that’s self-respect.,"Every time you say “no” with clarity, you give your future self more freedom. Trust that voice.",assertive-vulnerability,,1,2025-10-07 16:30:47.619292
325,3,3_33,33,What do you do when you don’t want to go along with what your friends are doing?,False,6,Fitting In & Left Out,C,3_32_C,"C. I back off. If I mattered, I wouldn’t feel this invisible.",C. Distance can protect you—but it can also feel lonely.,Leaving because you’ve got somewhere better to be is even better.,protective-withdrawal,,1,2025-10-07 16:30:47.650519
326,3,3_33,33,What do you do when you don’t want to go along with what your friends are doing?,False,6,Fitting In & Left Out,OTHER,3_32_OTHER,Or maybe I do something else entirely:,,,,,1,2025-10-07 16:30:47.680403
327,3,3_34,34,What do you do when you feel like you’re always the second choice?,False,6,Fitting In & Left Out,A,3_33_A,"A. I act chill, but inside I’m tired of being backup every time.",A. It’s hard to keep smiling when you feel like you only matter when it’s convenient. That kind of hurt builds quietly.,You don’t have to explode to make it real. Even naming it to yourself is a step toward choosing something better.,quiet-discontent,,1,2025-10-07 16:30:47.709671
328,3,3_34,34,What do you do when you feel like you’re always the second choice?,False,6,Fitting In & Left Out,B,3_33_B,B. I say it straight—I’d rather be honest than lowkey mad.,B. Honesty is a risk—but so is silence. Speaking up means you believe your voice should matter.,"You don’t need drama. Just clarity. Say it once, clean. The right people adjust.",assertive-vulnerability,,1,2025-10-07 16:30:47.740414
329,3,3_34,34,What do you do when you feel like you’re always the second choice?,False,6,Fitting In & Left Out,C,3_33_C,"C. I joke like “lol, classic me—Plan B again!” but yeah, it stings.",C. That laugh covers more than it reveals. Humor is a mask—and sometimes a quiet cry.,"If your joke keeps landing near the truth, it might be time to just tell the truth. You matter more than your punchlines.",humor-defense,,1,2025-10-07 16:30:47.770413
330,3,3_34,34,What do you do when you feel like you’re always the second choice?,False,6,Fitting In & Left Out,D,3_33_D,"D. I pull back. If I mattered, I wouldn’t have to guess.",D. Pulling back doesn’t make you cold. It’s what happens when you’ve been left waiting too many times.,You’re leaving because it’s smart—not just because it stings. Your peace is worth more than their pattern.,firm-withdrawal,,1,2025-10-07 16:30:47.800620
331,3,3_34,34,What do you do when you feel like you’re always the second choice?,False,6,Fitting In & Left Out,OTHER,3_33_OTHER,Or maybe I do something else:,,,,,1,2025-10-07 16:30:47.830818
332,3,3_35,35,"What do you do when a friend is pulling away, but you’re not sure why?",False,6,Fitting In & Left Out,A,3_34_A,"A. I act cool, but lowkey spiral inside.","A. You’re hurting—just silently. That kind of pretending is a slow burn. You deserve real care, not just composure.",Try this: Write them a note you don’t send. Then decide: is this a goodbye or a beginning?,quiet-sadness,,1,2025-10-07 16:30:47.861072
333,3,3_35,35,"What do you do when a friend is pulling away, but you’re not sure why?",False,6,Fitting In & Left Out,B,3_34_B,B. I ask them straight up what’s going on.,B. Bold move. Honesty doesn’t guarantee answers—but it clears the fog inside you.,"Try this: “Hey, I miss how we used to talk. Is everything okay between us?” If they meet you with honesty too, that’s a friendship worth keeping. If they don’t, at least you showed up fully.",courageous-connection,,1,2025-10-07 16:30:47.891487
334,3,3_35,35,"What do you do when a friend is pulling away, but you’re not sure why?",False,6,Fitting In & Left Out,C,3_34_C,"C. I send memes like “we’re fine,” even if I’m not.","C. Laughter is your lifeline. Even if they don’t reach back, you reminded them: I’m still here.","Memes aren’t nothing. They’re little doorways. But if the silence keeps growing, try this: Add something real next time: “This made me think of you. Miss you, btw.”",playful-reach,,1,2025-10-07 16:30:47.922582
356,4,4_1,1,How much time do you usually spend online each day (outside of schoolwork)?,False,1,Online Life,C,4_1_C,C. 4–6 hours,,,,,1,2025-10-07 16:30:48.590382
357,4,4_1,1,How much time do you usually spend online each day (outside of schoolwork)?,False,1,Online Life,D,4_1_D,D. 7+ hours,,,,,1,2025-10-07 16:30:48.620705
358,4,4_2,2,Where do you spend most of your online time? (Pick 2),True,1,Online Life,A,4_2_A,"A. Messaging with friends (text, group chat, Discord, etc.)",,,,,1,2025-10-07 16:30:48.650792
335,3,3_35,35,"What do you do when a friend is pulling away, but you’re not sure why?",False,6,Fitting In & Left Out,D,3_34_D,D. I ghost them first—beats getting dropped.,D. Pre-hurting doesn’t stop the real hurt. But at least now you know what you’re protecting.,Your silence is loud. You don’t have to tell everyone—but you don’t have to carry it alone either. Even writing it down helps. Ask yourself: what would happen if I showed them my real reaction? You already lived the worst version in your head. What’s one real thing you could try instead—just for your own peace?,internalized-loss,,1,2025-10-07 16:30:47.952580
336,3,3_35,35,"What do you do when a friend is pulling away, but you’re not sure why?",False,6,Fitting In & Left Out,OTHER,3_34_OTHER,Or something else I do:,,,,,1,2025-10-07 16:30:47.984306
337,3,3_36,36,When a friend chose someone else over you 🤪,True,6,Fitting In & Left Out,A,3_35_A,"A. I updated my contacts list: less crowd, more crown.",A. Fewer people. More sparkle. That’s math.,,,,1,2025-10-07 16:30:48.013709
338,3,3_36,36,When a friend chose someone else over you,True,6,Fitting In & Left Out,B,3_35_B,B. I made a new playlist: “Better Without Them (Remix).”,B. Volume up. Vibes up. Memory? Skipped.,,,,1,2025-10-07 16:30:48.044146
339,3,3_36,36,When a friend chose someone else over you,True,6,Fitting In & Left Out,C,3_35_C,C. I starred in a one-person group chat called “Thriving.”,"C. No drama. Just peace, memes, and unmatched taste.",,,,1,2025-10-07 16:30:48.074421
340,3,3_36,36,When a friend chose someone else over you,True,6,Fitting In & Left Out,D,3_35_D,"D. I launched a comeback tour—solo, but still iconic.",D. No entourage needed. Just receipts and glow.,,,,1,2025-10-07 16:30:48.103863
341,3,3_36,36,When a friend chose someone else over you,True,6,Fitting In & Left Out,OTHER,3_35_OTHER,Other,,,,,1,2025-10-07 16:30:48.133365
342,3,3_37,37,It stings to be left out. But picking a guest list isn’t easy either. Sometimes it’s not personal—it’s just hard.  How do you handle it when you’re the host?,False,6,Fitting In & Left Out,A,3_37_A,A.  I invite the people I’m closest to—it’s just easier.,A. That’s valid. Safe spaces matter—especially when you’re the one creating them.,Comfort first is okay. Just be kind to those not invited. Inclusion isn’t all-or-nothing.,comfort-zone,,1,2025-10-07 16:30:48.164467
343,3,3_37,37,"You’re hosting a small party, but your space only fits a few people. How do you decide who to invite?",False,6,Fitting In & Left Out,B,3_37_B,B. I pick people who don’t usually get invited.,B. That’s powerful. You’re using your space to make someone feel seen. You’re offering more than an invite—you’re offering belonging.,This choice might change someone’s whole week. You never know the impact you’re having.,empathy-in-action,,1,2025-10-07 16:30:48.194151
344,3,3_37,37,"You’re hosting a small party, but your space only fits a few people. How do you decide who to invite?",False,6,Fitting In & Left Out,C,3_37_C,C. I spiral. What if someone feels left out?,"C. Trying to please everyone can get heavy, fast.","Maybe, you should choose Option E.",people-pleaser,,1,2025-10-07 16:30:48.223703
345,3,3_37,37,"You’re hosting a small party, but your space only fits a few people. How do you decide who to invite?",False,6,Fitting In & Left Out,D,3_37_D,"D. I mix it up. Random combo, let’s see who clicks.","D. That’s bold and thoughtful. You’re building bridges, not just a guest list. That’s leadership.",Mixing is brave. Just check in with quieter guests too—they’re part of the magic.,connector-energy,,1,2025-10-07 16:30:48.255573
346,3,3_37,37,"You’re hosting a small party, but your space only fits a few people. How do you decide who to invite?",False,6,Fitting In & Left Out,E,3_37_E,E. I don’t throw parties—it’s too stressful to decide who to invite.,E. That stress is real. Sometimes choosing feels like rejecting.,"It’s not that you don’t like people—it’s that you like too many to fit in one room. If you’re the kind of person who floats between groups, you’ll always feel torn. So maybe you don’t host at all—and still show up for people. That’s just you being kind on purpose.",avoidant,,1,2025-10-07 16:30:48.286400
347,3,3_37,37,"You’re hosting a small party, but your space only fits a few people. How do you decide who to invite?",False,6,Fitting In & Left Out,OTHER,3_37_OTHER,Other,,,,,1,2025-10-07 16:30:48.317079
348,3,3_38,38,How do you handle it when someone feels hurt because you didn’t include them?,False,6,Fitting In & Left Out,A,3_38_A,A. I over-apologize and feel awful.,A. That shows your heart. Wanting to make it right means you care—even if there’s no perfect fix.,Try saying: “I didn’t mean to hurt you. I hope you know how much I care. Can we talk about it?” It’s okay to be honest and kind.,guilt-heavy,,1,2025-10-07 16:30:48.347252
349,3,3_38,38,How do you handle it when someone feels hurt because you didn’t include them?,False,6,Fitting In & Left Out,B,3_38_B,B. I tell them why and hope it lands okay.,B. You’re trying to be fair and clear. That takes courage—especially when feelings are involved.,"It helps to name the care behind the choice too: “I didn’t mean to exclude you. It was just a small group this time, but I value our friendship.”",thoughtful-honesty,,1,2025-10-07 16:30:48.378268
350,3,3_38,38,How do you handle it when someone feels hurt because you didn’t include them?,False,6,Fitting In & Left Out,C,3_38_C,C. I ghost the convo. Too cringe to deal.,C. That pressure is real. It’s hard to face someone’s disappointment—especially when you didn’t mean to cause it.,Even a short message can open space: “I’ve been thinking about you. I hope we’re okay.” Connection starts small.,avoidant-stress,,1,2025-10-07 16:30:48.407974
351,3,3_38,38,How do you handle it when someone feels hurt because you didn’t include them?,False,6,Fitting In & Left Out,D,3_38_D,D. I get mad—they don’t know what went down.,D. Feeling misunderstood stings. You didn’t ask to be cast as the villain.,"You can name your side without shutting theirs down. Try: “I wish you’d seen the full picture. Want to talk it through?” That creates space, not sides.",reactive-guard,,1,2025-10-07 16:30:48.439223
352,3,3_38,38,How do you handle it when someone feels hurt because you didn’t include them?,False,6,Fitting In & Left Out,E,3_38_E,E. I don’t think it’s my job to manage their feelings.,E. You’re protecting your limits—and that’s okay. You’re not responsible for everyone’s emotions.,"Boundaries are healthy, but sometimes a small gesture can ease tension. Even a “Hey, I’m thinking of you” can soften hard feelings without crossing your line.",boundaries-first,,1,2025-10-07 16:30:48.468889
353,3,3_38,38,How do you handle it when someone feels hurt because you didn’t include them?,False,6,Fitting In & Left Out,OTHER,3_38_OTHER,Other,,,,,1,2025-10-07 16:30:48.498666
354,4,4_1,1,"Pew Research Center (April 2025) reported: Teens acknowledge both positives and negatives: 74% say it’s enhanced friendships; 63% say it’s sparked creativity—but 39% feel overwhelmed by drama, and 31% pressured to post . How much time do you usually spend online each day (outside of schoolwork)?",False,1,Online Life,A,4_1_A,A. Less than 1 hour,,,,,1,2025-10-07 16:30:48.529011
428,5,5_3,3,What color feels like “you” today?,False,1,"Soft Power, Loud Heart",OTHER,5_3_OTHER,Other,,,,,1,2025-10-07 16:30:50.769527
362,4,4_2,2,Where do you spend most of your online time? (Pick 2),True,1,Online Life,E,4_2_E,E. Chatting with AI,,,,,1,2025-10-07 16:30:48.770758
363,4,4_2,2,Where do you spend most of your online time? (Pick 2),True,1,Online Life,OTHER,4_2_OTHER,Other,,,,,1,2025-10-07 16:30:48.800620
364,4,4_3,3,Do you think online friendships are “real friendships”?,False,1,Online Life,A,4_3_A,"A. Yes, they’re just as real",,,,,1,2025-10-07 16:30:48.832232
365,4,4_3,3,Do you think online friendships are “real friendships”?,False,1,Online Life,B,4_3_B,B. Not really — I only count in-person friends,,,,,1,2025-10-07 16:30:48.861493
366,4,4_3,3,Do you think online friendships are “real friendships”?,False,1,Online Life,C,4_3_C,C. I don’t have online friendships,,,,,1,2025-10-07 16:30:48.891704
367,4,4_3,3,Do you think online friendships are “real friendships”?,False,1,Online Life,OTHER,4_3_OTHER,Other,,,,,1,2025-10-07 16:30:48.921635
368,4,4_4,4,What do you like most about being online?,True,1,Online Life,A,4_4_A,A. Staying connected with friends,,,,,1,2025-10-07 16:30:48.951754
369,4,4_4,4,What do you like most about being online?,True,1,Online Life,B,4_4_B,B. Entertainment and fun,,,,,1,2025-10-07 16:30:48.982062
370,4,4_4,4,What do you like most about being online?,True,1,Online Life,C,4_4_C,C. Learning new things,,,,,1,2025-10-07 16:30:49.011621
371,4,4_4,4,What do you like most about being online?,True,1,Online Life,D,4_4_D,D. Escaping stress or boredom,,,,,1,2025-10-07 16:30:49.041045
372,4,4_4,4,What do you like most about being online?,True,1,Online Life,OTHER,4_4_OTHER,Other,,,,,1,2025-10-07 16:30:49.071080
373,4,4_5,5,Which social media app do you use most? (Pick up to 2),True,1,Online Life,A,4_5_A,A. TikTok,,,,,1,2025-10-07 16:30:49.100883
374,4,4_5,5,Which social media app do you use most?,True,1,Online Life,B,4_5_B,B. Instagram,,,,,1,2025-10-07 16:30:49.130062
375,4,4_5,5,Which social media app do you use most?,True,1,Online Life,C,4_5_C,C. Snapchat,,,,,1,2025-10-07 16:30:49.160288
376,4,4_5,5,Which social media app do you use most?,True,1,Online Life,D,4_5_D,D. Facebook,,,,,1,2025-10-07 16:30:49.190693
377,4,4_5,5,Which social media app do you use most?,True,1,Online Life,E,4_5_E,E. None,,,,,1,2025-10-07 16:30:49.221614
378,4,4_5,5,Which social media app do you use most?,True,1,Online Life,OTHER,4_5_OTHER,Other,,,,,1,2025-10-07 16:30:49.251452
379,4,4_6,6,"Why do you not use certain apps or platforms (like Instagram, TikTok, Snapchat)?",True,1,Online Life,A,4_6_A,A. I’m too busy / no time,,,,,1,2025-10-07 16:30:49.281349
380,4,4_6,6,"Why do you not use certain apps or platforms (like Instagram, TikTok, Snapchat)?",True,1,Online Life,B,4_6_B,B. I don’t like the vibe or culture,,,,,1,2025-10-07 16:30:49.312667
381,4,4_6,6,"Why do you not use certain apps or platforms (like Instagram, TikTok, Snapchat)?",True,1,Online Life,C,4_6_C,C. My parents don’t allow it,,,,,1,2025-10-07 16:30:49.343959
382,4,4_6,6,"Why do you not use certain apps or platforms (like Instagram, TikTok, Snapchat)?",True,1,Online Life,D,4_6_D,D. I prefer other online spaces,,,,,1,2025-10-07 16:30:49.374188
383,4,4_6,6,"Why do you not use certain apps or platforms (like Instagram, TikTok, Snapchat)?",True,1,Online Life,OTHER,4_6_OTHER,Other,,,,,1,2025-10-07 16:30:49.404807
384,4,4_7,7,What kinds of posts grab your interest most? (Pick up to 2),True,2,"Posting, Following & Feeling Seen 🎵[playlist:Spiral]",A,4_7_A,A. Information,,,,,1,2025-10-07 16:30:49.434580
385,4,4_7,7,What kinds of posts grab your interest most? (Pick up to 2),True,2,"Posting, Following & Feeling Seen",B,4_7_B,B. Learning,,,,,1,2025-10-07 16:30:49.465813
386,4,4_7,7,What kinds of posts grab your interest most? (Pick up to 2),True,2,"Posting, Following & Feeling Seen",C,4_7_C,C. Discussions,,,,,1,2025-10-07 16:30:49.496256
387,4,4_7,7,What kinds of posts grab your interest most? (Pick up to 2),True,2,"Posting, Following & Feeling Seen",D,4_7_D,D. Funny stuff,,,,,1,2025-10-07 16:30:49.527278
388,4,4_7,7,What kinds of posts grab your interest most? (Pick up to 2),True,2,"Posting, Following & Feeling Seen",E,4_7_E,E. Glimpses of other people’s lives,E. It’s natural to be curious about how other people live — everyone peeks.,"But notice how you feel afterward. If it usually leaves you down, that’s a sign to scroll toward what feeds you instead.",,,1,2025-10-07 16:30:49.557968
389,4,4_7,7,What kinds of posts grab your interest most? (Pick up to 2),True,2,"Posting, Following & Feeling Seen",OTHER,4_7_OTHER,Other,,,,,1,2025-10-07 16:30:49.589108
390,4,4_8,8,"When you post, what do you usually share? (Pick up to 2)",True,2,"Posting, Following & Feeling Seen",A,4_8_A,A. Information,,,,,1,2025-10-07 16:30:49.619210
391,4,4_8,8,"When you post, what do you usually share? (Pick up to 2)",True,2,"Posting, Following & Feeling Seen",B,4_8_B,B. Learning,,,,,1,2025-10-07 16:30:49.648504
392,4,4_8,8,"When you post, what do you usually share? (Pick up to 2)",True,2,"Posting, Following & Feeling Seen",C,4_8_C,C. Discussions,,,,,1,2025-10-07 16:30:49.678863
393,4,4_8,8,"When you post, what do you usually share? (Pick up to 2)",True,2,"Posting, Following & Feeling Seen",D,4_8_D,D. Funny stuff,,,,,1,2025-10-07 16:30:49.708611
394,4,4_8,8,"When you post, what do you usually share? (Pick up to 2)",True,2,"Posting, Following & Feeling Seen",E,4_8_E,E. Pieces of my own life,E. Sharing your life is normal — it’s how people connect.,"But remember, the same way you judge others’ life posts, they may be judging yours. What kind of impression do you want to leave?",,,1,2025-10-07 16:30:49.738321
395,4,4_8,8,"When you post, what do you usually share? (Pick up to 2)",True,2,"Posting, Following & Feeling Seen",OTHER,4_8_OTHER,Other,,,,,1,2025-10-07 16:30:49.768942
396,4,4_9,9,"When you look at other people’s life posts, how do you usually feel afterward?",False,2,"Posting, Following & Feeling Seen",A,4_9_A,"A. Good, happy for them.",,,,,1,2025-10-07 16:30:49.798687
397,4,4_9,9,"When you look at other people’s life posts, how do you usually feel afterward?",False,2,"Posting, Following & Feeling Seen",B,4_9_B,B. Not so good,B. You’re not alone — lots of people feel worse after scrolling life posts.,"That feeling isn’t weakness; it’s your signal. Choose content that lifts you, not what drags you down.",,,1,2025-10-07 16:30:49.829082
398,4,4_9,9,"When you look at other people’s life posts, how do you usually feel afterward?",False,2,"Posting, Following & Feeling Seen",C,4_9_C,C. Mixed,,,,,1,2025-10-07 16:30:49.858914
399,4,4_9,9,"When you look at other people’s life posts, how do you usually feel afterward?",False,2,"Posting, Following & Feeling Seen",OTHER,4_9_OTHER,Other,,,,,1,2025-10-07 16:30:49.889107
400,4,4_10,10,"When someone posts about their ‘high life’ — trips, fancy stuff, best moments — what do you tend to feel about them?",False,2,"Posting, Following & Feeling Seen",A,4_10_A,A. A person having a fun life,,,,,1,2025-10-07 16:30:49.919469
429,5,5_4,4,"If your emotions had a scent, what would today’s be?",False,3,"Daily Drip, Inner Script",A,5_4_A,A. Vanilla — cozy and gentle,,,,,1,2025-10-07 16:30:50.798995
401,4,4_10,10,"When someone posts about their ‘high life’ — trips, fancy stuff, best moments — what do you tend to feel about them?",False,2,"Posting, Following & Feeling Seen",B,4_10_B,B. Trying to connect,,"Depth shows when you try to connect: asking questions, sharing honestly, and responding back.",,,1,2025-10-07 16:30:49.949377
402,4,4_10,10,"When someone posts about their ‘high life’ — trips, fancy stuff, best moments — what do you tend to feel about them?",False,2,"Posting, Following & Feeling Seen",C,4_10_C,"C. Full of themselves, having nothing important to do",C. It’s normal to think someone’s posts say more about showing off than sharing.,"It’s normal to size someone up from their posts. But every post can be read both ways — show-off or real. Depth shows when you try to connect: asking questions, sharing honestly, and responding back.",,,1,2025-10-07 16:30:49.980334
403,4,4_10,10,"When someone posts about their ‘high life’ — trips, fancy stuff, best moments — what do you tend to feel about them?",False,2,"Posting, Following & Feeling Seen",OTHER,4_10_OTHER,Other,,,,,1,2025-10-07 16:30:50.010615
404,4,4_11,11,"When you worry about like counts, what’s behind it for you?",True,2,"Posting, Following & Feeling Seen",A,4_11_A,A. I want to feel seen,A. Everyone wants to be noticed — that’s human.,"Ask yourself: what part of you do you most want people to see — your looks, your fun, your thoughts, your heart?",,,1,2025-10-07 16:30:50.040234
405,4,4_11,11,"When you worry about like counts, what’s behind it for you?",True,2,"Posting, Following & Feeling Seen",B,4_11_B,B. I want proof people care,B. It’s normal to hope likes mean people care.,"Ask yourself: what kind of care really matters most to you — quick clicks, or people showing up in real ways?",,,1,2025-10-07 16:30:50.070296
406,4,4_11,11,"When you worry about like counts, what’s behind it for you?",True,2,"Posting, Following & Feeling Seen",C,4_11_C,C. I compare myself to others,C. Comparisons happen to everyone online.,"Ask yourself: what are you really measuring — numbers, or something about yourself you already question?",,,1,2025-10-07 16:30:50.100734
407,4,4_11,11,"When you worry about like counts, what’s behind it for you?",True,2,"Posting, Following & Feeling Seen",D,4_11_D,D. I don’t worry about it,,,,,1,2025-10-07 16:30:50.131116
408,4,4_11,11,"When you worry about like counts, what’s behind it for you?",True,2,"Posting, Following & Feeling Seen",OTHER,4_11_OTHER,Other,Other: Everyone’s reason can be a little different.,"Ask yourself: what’s underneath your reason — a want, a fear, or just a habit?",,,1,2025-10-07 16:30:50.161718
409,4,4_12,12,"If you hide the like counts on your post, what does it mean for you?",False,2,"Posting, Following & Feeling Seen",A,4_12_A,A. I don’t want the pressure of numbers,A. It’s healthy to take pressure off yourself.,"Ask yourself: what kind of pressure feels heaviest — proving yourself to others, or proving something to yourself?",,,1,2025-10-07 16:30:50.192014
410,4,4_12,12,"If you hide the like counts on your post, what does it mean for you?",False,2,"Posting, Following & Feeling Seen",B,4_12_B,B. I want privacy / control,B. It makes sense to want more control online.,"Ask yourself: is this about protecting your space, or about controlling how others see you?",,,1,2025-10-07 16:30:50.222614
411,4,4_12,12,"If you hide the like counts on your post, what does it mean for you?",False,2,"Posting, Following & Feeling Seen",C,4_12_C,"C. I still check, but don’t want others to see",C. That’s honest — you’re protecting yourself from comparison.,"Ask yourself: if the numbers still matter inside, what would it take for you to feel free from them?",,,1,2025-10-07 16:30:50.251706
412,4,4_12,12,"If you hide the like counts on your post, what does it mean for you?",False,2,"Posting, Following & Feeling Seen",D,4_12_D,D. Likes don’t matter to me,D. Not being tied to likes shows strength.,,,,1,2025-10-07 16:30:50.283567
413,4,4_12,12,"If you hide the like counts on your post, what does it mean for you?",False,2,"Posting, Following & Feeling Seen",OTHER,4_12_OTHER,Other,,,,,1,2025-10-07 16:30:50.312960
414,5,5_1,1,"No dress code, no shade. Style isn’t just what you wear—it’s a way to say “this is me” without talking.  What’s your dream outfit if no one could judge?",False,1,"Soft Power, Loud Heart",A,5_1_A,"A. Something sparkly, soft, or just super extra.",A. Your joy isn’t “too much.” It’s art.,Wear one tiny piece of it this week—even just socks or nails. Let it live.,,,1,2025-10-07 16:30:50.342977
415,5,5_1,1,What’s your dream outfit if no one could judge?,False,1,"Soft Power, Loud Heart",B,5_1_B,"B. Something bold, weird, and maybe a little scary to pull off.",B. Fear and flair often show up together.,Try it on at home first. Take a mirror selfie. Feel how it moves.,,,1,2025-10-07 16:30:50.373608
416,5,5_1,1,What’s your dream outfit if no one could judge?,False,1,"Soft Power, Loud Heart",C,5_1_C,"C. Comfy, oversized, gender-free. Me, but softer.",C. Style doesn’t need to explain itself to anyone.,Find one person who gets it—or just post it anonymously. Style loves freedom.,,,1,2025-10-07 16:30:50.404471
417,5,5_1,1,What’s your dream outfit if no one could judge?,False,1,"Soft Power, Loud Heart",D,5_1_D,D. Honestly? Pajamas. Always pajamas.,D. Comfort is a kind of power too.,"Pajamas + confidence = iconic. Add one detail that makes it intentionally you—even if no one sees it. A bracelet, a color, a memory. Quiet style still speaks.",,,1,2025-10-07 16:30:50.433864
418,5,5_1,1,What’s your dream outfit if no one could judge?,False,1,"Soft Power, Loud Heart",OTHER,5_1_OTHER,Other,,,,,1,2025-10-07 16:30:50.465531
419,5,5_2,2,"Lip gloss, mascara, or blush—you only get one?",False,2,"Tiny Things, Big Feelings",A,5_2_A,"A. Lip gloss. My words shine, obviously.","A. 💋 You speak with shimmer—bright, smooth, and impossible to ignore.",,,,1,2025-10-07 16:30:50.495982
420,5,5_2,2,"Lip gloss, mascara, or blush—you only get one?",False,2,"Tiny Things, Big Feelings",B,5_2_B,B. Mascara.  My eyes speak first.,"B. 👁️ You don’t always say it out loud—but it’s all there, in one look.",,,,1,2025-10-07 16:30:50.526583
