id,category_id,question_code,question_number,question_text,check_box,max_select,block_number,block_text,is_start_question,parent_question_id,color_code,version,created_at
161,9,9_10,10,"What if someone made fun of your parent—how they look, talk, or what they do?",True,10,2,Someone Has to Do Something,False,,#F08080,1,2025-10-07 16:30:34.495845
162,9,9_11,11,What’s your villain origin story?,True,10,1,I Know Who I Am,False,,#ADD8E6,1,2025-10-07 16:30:34.526736
163,9,9_12,12,"If someone tries to bring drama, what’s your signature move?",False,1,1,I Know Who I Am,False,,#ADD8E6,1,2025-10-07 16:30:34.556050
164,9,9_13,13,No judgment—everyone handles tension their own way. Some pause. Some pounce. Some panic and joke. What’s your go-to rhythm?  We’re not clocking you like it’s the Olympics—just curious what your survival setting is. How many seconds do you pause before replying—especially with difficult people?,False,1,1,I Know Who I Am,False,,#98FB98,1,2025-10-07 16:30:34.585718
165,10,10_2,2,"Every house has a rhythm — a beat you can feel even when nobody’s talking. At your dinner table, was it small talk, deep talk, or no talk at all?  Do you talk about your day or interesting topics during dinner?",False,1,1,Home is a Vibe,False,,#FFE066,1,2025-10-07 16:30:34.616834
166,10,10_3,3,Have you ever lied to your parents?,False,1,1,Home is a Vibe,False,,#F08080,1,2025-10-07 16:30:34.645607
167,10,10_4,4,How often do you lie in general?,False,1,1,Home is a Vibe,False,,#ADD8E6,1,2025-10-07 16:30:34.675361
168,10,10_5,5,"If you ever hide the truth from your parents, what are you usually hiding?",True,10,1,Home is a Vibe,False,,#FFE066,1,2025-10-07 16:30:34.704959
169,10,10_6,6,"When you avoid telling someone the full truth, what’s usually about this person?",False,1,1,Home is a Vibe,False,,#FFAD84,1,2025-10-07 16:30:34.736311
170,10,10_7,7,What makes you feel safe enough to tell someone the whole truth?,False,1,1,Home is a Vibe,False,,#FFE066,1,2025-10-07 16:30:34.766672
171,10,10_9,9,"Every family has tension—loud or quiet, it shows up. Some people rush in. Some shut down. Some disappear. There’s no perfect way to handle it—but your pattern comes from somewhere—and it matters.  When someone in your family is upset, what do you do?",False,1,2,When Home Gets Loud,False,,#D6C7E7,1,2025-10-07 16:30:34.797911
172,10,10_10,10,Every house argues—it’s part of being human. But how it starts… and how it ends… tells you a lot. What’s the script you know by heart?  How do arguments usually go in your house?,False,1,2,When Home Gets Loud,False,,#ADD8E6,1,2025-10-07 16:30:34.827504
173,10,10_11,11,Most tension starts small—until it builds into something big. It’s not just what people fight about—it’s what goes unsaid that builds pressure.  What sparks it most where you live?,False,1,2,When Home Gets Loud,False,,#98FB98,1,2025-10-07 16:30:34.856857
174,10,10_12,12,Every couple fights—it’s part of being close. But how they argue teaches you something: What respect looks like. Whether people take responsibility. Whether things get repaired—or just buried.  How do your parents argue?,False,1,2,When Home Gets Loud,False,,#B0C4DE,1,2025-10-07 16:30:34.887339
175,10,10_13,13,"Even when it’s hard to watch, arguments can teach us things.   What have your parents’ arguments taught you—about love, respect, or yourself?",True,10,2,When Home Gets Loud,False,,#F08080,1,2025-10-07 16:30:34.917205
176,10,10_14,14,Every household has repeat fights—like a playlist stuck on loop.  What do your parents usually argue about?,False,1,2,When Home Gets Loud,False,,#ADD8E6,1,2025-10-07 16:30:34.948526
177,10,10_15,15,"Parents don’t always say what’s really going on. But you feel it—through their moods, their tone, their silence.  What do you think is weighing on them lately?",False,1,2,When Home Gets Loud,False,,#98FB98,1,2025-10-07 16:30:34.979688
178,10,10_16,16,"Even if it’s not your fight, it affects you. Some teens hide. Some freeze. Some jump in.  What’s your instinct when the room goes tense?",False,1,2,When Home Gets Loud,False,,#B0C4DE,1,2025-10-07 16:30:35.012127
179,10,10_17,17,"The kitchen CEO has the power: they choose the menu, set the vibe, control the spice level, and who complains about it.. Curious how your setup compares to others? You’re about to help build the stats.  Who cooks in your home most of the time?",False,1,3,Chores,False,,#F08080,1,2025-10-07 16:30:35.042238
180,10,10_18,18,How’s the mess level in your house vs your room?,False,1,3,Chores,False,,#ADD8E6,1,2025-10-07 16:30:35.074521
181,10,10_19,19,"Some chores you’re asked to do. Others just… become yours. Cooking, cleaning, babysitting—every home runs on someone’s effort.  Which jobs do you find yourself doing (even when no one says thanks)?",True,10,3,Chores,False,,#FFAD84,1,2025-10-07 16:30:35.104804
182,10,10_20,20,"Some people get paid for chores. Some get paid for grades. Some get… nothing. Allowance rules say a lot about how families see effort, trust, and money. Curious how your setup compares to others? You’re about to help build the stats.  Is your allowance based on anything?",False,1,3,Chores,False,,#FFB6C1,1,2025-10-07 16:30:35.138207
183,10,10_21,21,Some save. Some spend. Some make it disappear on snacks and vibes. Money habits start early—even the tiny ones.  What do you usually do with your allowance?,True,10,3,Chores,False,,#98FB98,1,2025-10-07 16:30:35.169962
184,10,10_22,22,"You don’t always say it out loud—but it still leaks out. Some teens hide. Some shut down. Some start fights.  When something hurts, what do you actually do at home?",False,1,4,What I Wish Them Knew 🎵[playlist:Family],False,,#FFE066,1,2025-10-07 16:30:35.201978
185,10,10_23,23,Some things are hard to say out loud—but they still matter. Feeling misunderstood can make even love feel heavy. [playlist:Family]  What do you wish your parent understood about you?,False,1,4,What I Wish Them Knew,False,,#ADD8E6,1,2025-10-07 16:30:35.233132
186,10,10_24,24,Support isn’t just about love—it’s about how it’s given. Even the best intentions can miss the mark. What would actually help you feel seen and heard? Want to say something without a fight? Share this playlist with your parent. It's not about blame. It’s about how support can feel strong and soft. [playlist:Family]  What do you wish your parents did differently to support you?,True,10,4,What I Wish Them Knew,False,,#FFB6C1,1,2025-10-07 16:30:35.265277
187,11,11_1,1,Did you know many teens have tried AI for school or learning? Have you used the following AI tools?,True,10,1,"AI and Me: Use It, Build It, or Stop it 🎵[playlist:AI and Me]",False,,#ADD8E6,1,2025-10-07 16:30:35.297804
188,11,11_2,2,What did you use them for?,True,10,1,"AI & Me: Use It, Build It, or Stop it",False,,#F08080,1,2025-10-07 16:30:35.329375
189,11,11_3,3,What’s stopping you from using AI more?,False,1,1,"AI & Me: Use It, Build It, or Stop it",False,,#ADD8E6,1,2025-10-07 16:30:35.361304
190,11,11_4,4,What is your plan with AI?,False,1,1,"AI & Me: Use It, Build It, or Stop it",False,,#FFE066,1,2025-10-07 16:30:35.391829
191,11,11_5,5,"If you chose to build it or use it, which role sounds most like you?",False,1,1,"AI & Me: Use It, Build It, or Stop it",False,,#FFB6C1,1,2025-10-07 16:30:35.423701
192,11,11_6,6,Should we stop AI?,False,1,1,"AI & Me: Use It, Build It, or Stop it",False,,#FFAD84,1,2025-10-07 16:30:35.456630
193,11,11_7,7,"You don’t get polled—but you’ll live the outcome. AI is changing jobs, and 41% of grads aren’t using their degrees. What kinds of new jobs do you think could grow—knowing no one can really predict the future?  You may want to check out ""The Future of Work"" at BBC",True,10,2,"Work, Worth & the AI Economy",False,,#FFE066,1,2025-10-07 16:30:35.487174
194,11,11_8,8,"If you could make good money without a degree, would you skip college? No one path fits all. But asking these questions early? That’s what smart people do.",False,1,2,"Work, Worth & the AI Economy",False,,#F08080,1,2025-10-07 16:30:35.518134
195,11,11_9,9,Should you learn to weld and make $150k underwater?,False,1,2,"Work, Worth & the AI Economy",False,,#D6C7E7,1,2025-10-07 16:30:35.548922
196,11,11_10,10,Plumbing: one of the last jobs robots can’t do (yet). Would you?,False,1,2,"Work, Worth & the AI Economy",False,,#ADD8E6,1,2025-10-07 16:30:35.579560
197,11,11_11,11,Plenty of sunshine. Plenty of weeds. No robots in sight (yet). Jobs like hand-weeding are open. Would you take one?,False,1,2,"Work, Worth & the AI Economy",False,,#98FB98,1,2025-10-07 16:30:35.611313
198,11,11_12,12,How much would you want to be paid per year to pull weeds?,False,1,2,"Work, Worth & the AI Economy",False,,#B0C4DE,1,2025-10-07 16:30:35.641961
199,11,11_13,13,"How much do you think workers like this (e.g., weeding by hand) are usually paid per year?",False,1,2,"Work, Worth & the AI Economy",False,,#F08080,1,2025-10-07 16:30:35.673060
200,11,11_14,14,"Even before AI hit the job market, over half of young adults (18–29) were still living with their parents. If jobs stay flaky and rent keeps climbing, what’s your Plan B?",False,1,2,"Work, Worth & the AI Economy",False,,#ADD8E6,1,2025-10-07 16:30:35.703137
201,11,11_15,15,"When AI does the work, humans still need to eat. Should the government step in—or let it play out? Your ideas now could shape what happens next. This isn’t a quiz—it’s a fork in the road.",False,1,2,"Work, Worth & the AI Economy",False,,#FFB6C1,1,2025-10-07 16:30:35.735474
202,11,11_16,16,"Let’s say you got $1,000/month UBI, no strings attached. Would it be survival? Freedom? Strategy? What’s your real plan?",False,1,2,"Work, Worth & the AI Economy",False,,#98FB98,1,2025-10-07 16:30:35.768235
203,11,11_17,17,"If AI is so powerful—like, powerful enough to take everyone’s job—why can’t it earn $100K a year for everyone?",False,1,2,"Work, Worth & the AI Economy",False,,#FFE066,1,2025-10-07 16:30:35.798789
204,11,11_18,18,You grew up with AI in your pocket. Maybe you’re the first generation to dream beyond survival. What would you do if you had $100K/year—no strings attached?,True,10,2,"Work, Worth & the AI Economy",False,,#FFAD84,1,2025-10-07 16:30:35.830421
205,11,11_19,19,"If AI can do most of the work, what do you think humans are here for?",False,1,2,"Work, Worth & the AI Economy",False,,#D6C7E7,1,2025-10-07 16:30:35.862303
206,11,11_20,20,Why do you think people should work?,True,10,2,"Work, Worth & the AI Economy",False,,#F08080,1,2025-10-07 16:30:35.893421
207,11,11_22,22,"In a tech-filled future, what still excites you most?",True,10,3,"Future Me: Real, Brave, and Still Human",False,,#ADD8E6,1,2025-10-07 16:30:35.924471
208,11,11_23,23,What’s something you secretly hope to be amazing at?,True,10,3,"Future Me: Real, Brave, and Still Human 🎵[playlist:Theme Song]",False,,#98FB98,1,2025-10-07 16:30:35.953145
209,11,11_24,24,What’s your biggest fear about the future?,True,10,3,"Future Me: Real, Brave, and Still Human",False,,#B0C4DE,1,2025-10-07 16:30:35.983995
210,11,11_25,25,What are you quietly building for your future self—something even smarter tech can’t touch?,True,10,3,"Future Me: Real, Brave, and Still Human",False,,#F08080,1,2025-10-07 16:30:36.015042
211,12,12_1,1,Back-to-school isn’t just supplies and schedules. It’s a whole emotional climate change. What’s your first day of school vibe?,False,1,1,Ready or Not,False,,#ADD8E6,1,2025-10-07 16:30:36.046825
212,12,12_2,2,What went through your head when you saw your class seating chart?,False,1,1,Ready or Not,False,,#FFB6C1,1,2025-10-07 16:30:36.079555
213,12,12_3,3,How different do you feel compared to last school year?,False,1,1,Ready or Not,False,,#98FB98,1,2025-10-07 16:30:36.110832
214,12,12_4,4,What was your school vibe last year?,False,1,1,Ready or Not,False,,#ADD8E6,1,2025-10-07 16:30:36.143516
215,12,12_5,5,Which school subjects do you actually enjoy? (Pick up to 3),True,3,1,Ready or Not,False,,#98FB98,1,2025-10-07 16:30:36.174222
216,12,12_6,6,Which PE sports do you like most? (Pick up to 3),True,3,1,Ready or Not,False,,#ADD8E6,1,2025-10-07 16:30:36.209912
217,12,12_7,7,What stresses you the most?,True,10,2,From pressure to preparation.,False,,#F08080,1,2025-10-07 16:30:36.247014
218,12,12_8,8,"When big tests come up, which part is hardest for you?",True,10,2,From pressure to preparation.,False,,#D6C7E7,1,2025-10-07 16:30:36.278058
219,12,12_9,9,"When tests feel hard, what do you usually do?",True,10,2,From pressure to preparation.,False,,#FFAD84,1,2025-10-07 16:30:36.309996
220,12,12_10,10,"In group projects, what tends to go wrong most often?",True,10,2,From pressure to preparation.,False,,#FFE066,1,2025-10-07 16:30:36.340122
221,12,12_11,11,How do you handle it when the group stalls?,True,10,2,From pressure to preparation.,False,,#F08080,1,2025-10-07 16:30:36.372807
222,12,12_12,12,When a group project falls apart but you did your part…,False,1,2,From pressure to preparation.,False,,#D6C7E7,1,2025-10-07 16:30:36.404878
223,12,12_13,13,"In class discussions, what role do you usually take?",True,10,3,When You Speak Up,False,,#ADD8E6,1,2025-10-07 16:30:36.437335
224,12,12_14,14,When the teacher asks a question and no one answers…,False,1,3,When You Speak Up,False,,#98FB98,1,2025-10-07 16:30:36.468378
225,12,12_15,15,"If a teacher calls on you and you don’t know the answer, what do you do?",False,1,3,When You Speak Up,False,,#B0C4DE,1,2025-10-07 16:30:36.499973
226,12,12_16,16,"If you give the wrong answer in class, what do you do next?",False,1,3,When You Speak Up,False,,#F08080,1,2025-10-07 16:30:36.533507
227,12,12_17,17,You said something in class or in a group… and everyone just ignored it. What’s your first thought?,False,1,3,When You Speak Up,False,,#ADD8E6,1,2025-10-07 16:30:36.565744
228,12,12_18,18,"If you had to choose a vibe: cozy, chaotic, chill, or clever?",False,1,4,Between the Bells,False,,#FFB6C1,1,2025-10-07 16:30:36.596891
229,12,12_19,19,Where do you feel most like yourself in school?,False,1,4,Between the Bells,False,,#98FB98,1,2025-10-07 16:30:36.630788
230,12,12_20,20,What’s your usual hallway energy?,False,1,4,Between the Bells,False,,#FFE066,1,2025-10-07 16:30:36.662104
231,12,12_21,21,"For some, lunch's the best part of the day. For others, it’s like surviving a social obstacle course. How does lunchtime usually feel for you?",False,1,4,Between the Bells,False,,#FFAD84,1,2025-10-07 16:30:36.693379
232,12,12_22,22,"If lunch isn’t your favorite that day, what’s your move?",True,10,4,Between the Bells,False,,#D6C7E7,1,2025-10-07 16:30:36.724578
233,12,12_23,23,"At lunch, what do you usually prefer?",True,10,4,Between the Bells,False,,#F08080,1,2025-10-07 16:30:36.755227
234,12,12_24,24,What do you wish your teacher understood about you?,False,1,5,Rethinking School,False,,#ADD8E6,1,2025-10-07 16:30:36.787278
235,12,12_25,25,What do you think your teachers might be struggling with?,True,10,5,Rethinking School,False,,#98FB98,1,2025-10-07 16:30:36.819827
236,12,12_26,26,"The world is changing fast — and so is learning. If the people who design schools asked for your advice, what should school focus on to better help students?",True,10,5,Rethinking School,False,,#B0C4DE,1,2025-10-07 16:30:36.850991
237,13,13_1,1,Which video games do you play the most?,False,1,1,Video Games,False,,#F08080,1,2025-10-07 16:30:36.881573
238,13,13_2,2,Who do you play games with the most?,False,1,1,Video Games,False,,#ADD8E6,1,2025-10-07 16:30:36.913500
239,13,13_3,3,What keeps you playing a game? What’s the hook? (Pick one or two),True,2,1,Video Games,False,,#FFB6C1,1,2025-10-07 16:30:36.947768
240,13,13_4,4,When do you usually play video games?,False,1,1,Video Games,False,,#98FB98,1,2025-10-07 16:30:36.979123
241,13,13_5,5,"If this were your last meal, what would you choose for your main course?",False,1,2,Food,False,,#ADD8E6,1,2025-10-07 16:30:37.012009
242,13,13_6,6,"If this were your last meal, what would you choose for your drink?",False,1,2,Food,False,,#FFAD84,1,2025-10-07 16:30:37.042513
243,13,13_7,7,Which music genre do you listen to the most? (Pick up to 3),True,3,3,Music,False,,#F08080,1,2025-10-07 16:30:37.072774
244,13,13_9,9,What’s more important to you in a song? (Pick up to 2),True,2,3,Music,False,,#D6C7E7,1,2025-10-07 16:30:37.103803
245,13,13_10,10,What kind of shows or movies do you watch most? (Pick up to 3),True,3,4,Movies/Shows,False,,#ADD8E6,1,2025-10-07 16:30:37.135514
246,13,13_11,11,Where do you usually watch movies or shows? (Pick up to 3),True,3,4,Movies/Shows,False,,#98FB98,1,2025-10-07 16:30:37.167971
247,13,13_12,12,"Do you watch sports? If yes, what do you watch the most? (Pick 2)",True,2,5,Sports,False,,#B0C4DE,1,2025-10-07 16:30:37.197113
248,14,14_1,1,What do you do when you feel a fart coming during class?,False,1,1,Bodily Betrayal 101,False,,#F08080,1,2025-10-07 16:30:37.229925
249,14,14_2,2,What’s the worst time for your stomach to make a weird noise?,False,1,1,Bodily Betrayal 101,False,,#ADD8E6,1,2025-10-07 16:30:37.261238
250,14,14_3,3,What’s the worst time to sneeze?,False,1,1,Bodily Betrayal 101,False,,#FFB6C1,1,2025-10-07 16:30:37.294456
251,14,14_4,4,Which day is the worst to wake up with a giant pimple?,False,1,1,Bodily Betrayal 101,False,,#98FB98,1,2025-10-07 16:30:37.324968
252,14,14_5,5,What do you do when you wave back—and realize it wasn’t for you?,False,1,2,Cringe & Chaos Edition,False,,#FFE066,1,2025-10-07 16:30:37.356957
253,14,14_6,6,What’s the dumbest reason your friend group has ever argued?,False,1,2,Cringe & Chaos Edition,False,,#FFAD84,1,2025-10-07 16:30:37.387840
254,14,14_7,7,"If your group had a TV show, what’s the first episode called?",False,1,2,Cringe & Chaos Edition,False,,#98FB98,1,2025-10-07 16:30:37.420238
255,14,14_8,8,What’s the snack rule at your sleepovers?,False,1,2,Cringe & Chaos Edition,False,,#D6C7E7,1,2025-10-07 16:30:37.453243
